SUBSCRIPTION_ID,ACCOUNT_ID,PLAN_NAME,PLAN_INTERVAL,PLAN_PRICE,START_DATE,END_DATE,CANCELLED_AT
SUB-006673,ACC-04461,enterprise,annual,11988,2023-08-10,2025-02-24,
SUB-006674,ACC-04461,starter,annual,3588,2025-02-24,2025-03-18,2025-03-16 00:00:00.000 -0700
SUB-006675,ACC-04462,starter,annual,3588,2023-05-16,2023-05-31,2023-05-29 00:00:00.000 -0700
SUB-006676,ACC-04463,starter,annual,3588,2022-12-23,2023-01-20,2023-01-18 00:00:00.000 -0800
SUB-006677,ACC-04464,enterprise,annual,11988,2022-06-03,2024-02-07,
SUB-006678,ACC-04464,starter,annual,3588,2024-02-07,2024-02-23,2024-02-21 00:00:00.000 -0800
SUB-006679,ACC-04466,enterprise,annual,11988,2022-12-11,2023-01-02,2022-12-31 00:00:00.000 -0800
SUB-006680,ACC-04467,starter,annual,3588,2022-09-17,2023-12-23,
SUB-006681,ACC-04467,enterprise,annual,11988,2023-12-23,2024-01-13,2024-01-11 00:00:00.000 -0800
SUB-006682,ACC-04468,enterprise,monthly,999,2022-03-23,,
SUB-006683,ACC-04471,enterprise,annual,11988,2023-05-04,2023-05-30,2023-05-28 00:00:00.000 -0700
SUB-006684,ACC-04472,starter,annual,3588,2023-06-11,2024-07-29,
SUB-006685,ACC-04472,enterprise,annual,11988,2024-07-29,2024-08-16,2024-08-14 00:00:00.000 -0700
SUB-006686,ACC-04474,starter,annual,3588,2022-08-12,2022-08-31,2022-08-29 00:00:00.000 -0700
SUB-006687,ACC-04476,enterprise,monthly,999,2022-10-31,2022-11-26,2022-11-24 00:00:00.000 -0800
SUB-006688,ACC-04477,enterprise,annual,11988,2022-04-24,2022-05-14,2022-05-12 00:00:00.000 -0700
SUB-006689,ACC-04478,pro,monthly,499,2023-08-09,2023-11-12,
SUB-006690,ACC-04478,enterprise,annual,11988,2023-11-12,,
SUB-006691,ACC-04479,enterprise,annual,11988,2022-03-02,,
SUB-006692,ACC-04480,starter,annual,3588,2023-02-21,2024-03-08,
SUB-006693,ACC-04480,enterprise,annual,11988,2024-03-08,2024-03-29,2024-03-27 00:00:00.000 -0700
SUB-006694,ACC-04481,enterprise,annual,11988,2023-09-24,2023-10-17,2023-10-15 00:00:00.000 -0700
SUB-006695,ACC-04482,pro,annual,5988,2023-04-16,,
SUB-006696,ACC-04483,starter,monthly,299,2023-09-17,2024-03-09,
SUB-006697,ACC-04483,pro,monthly,499,2024-03-09,2024-07-26,
SUB-006698,ACC-04483,enterprise,monthly,999,2024-07-26,,
SUB-006699,ACC-04484,enterprise,annual,11988,2023-05-17,2024-11-16,
SUB-006700,ACC-04484,pro,monthly,499,2024-11-16,,
SUB-006701,ACC-04485,pro,annual,5988,2022-07-12,2024-01-23,
SUB-006702,ACC-04485,enterprise,annual,11988,2024-01-23,,
SUB-006703,ACC-04486,starter,annual,3588,2023-05-13,,
SUB-006704,ACC-04487,pro,monthly,499,2022-07-10,2022-07-29,2022-07-27 00:00:00.000 -0700
SUB-006705,ACC-04488,enterprise,annual,11988,2023-06-19,2025-01-23,
SUB-006706,ACC-04488,starter,annual,3588,2025-01-23,2025-02-17,2025-02-15 00:00:00.000 -0800
SUB-006707,ACC-04489,pro,monthly,499,2023-11-19,2024-01-30,
SUB-006708,ACC-04489,enterprise,annual,11988,2024-01-30,2024-02-25,2024-02-23 00:00:00.000 -0800
SUB-006709,ACC-04490,enterprise,annual,11988,2023-12-11,2025-07-13,
SUB-006710,ACC-04490,starter,annual,3588,2025-07-13,,
SUB-006711,ACC-04491,enterprise,monthly,999,2023-12-09,2024-05-27,
SUB-006712,ACC-04491,pro,annual,5988,2024-05-27,2025-09-02,
SUB-006713,ACC-04491,starter,annual,3588,2025-09-02,,
SUB-006714,ACC-04492,enterprise,monthly,999,2022-07-26,2022-11-15,
SUB-006715,ACC-04492,starter,monthly,299,2022-11-15,2023-03-28,
SUB-006716,ACC-04492,starter,annual,3588,2023-03-28,2023-04-13,2023-04-11 00:00:00.000 -0700
SUB-006717,ACC-04493,pro,monthly,499,2022-05-05,,
SUB-006718,ACC-04494,pro,annual,5988,2023-08-23,2023-09-12,2023-09-10 00:00:00.000 -0700
SUB-006719,ACC-04495,enterprise,annual,11988,2022-11-26,2022-12-13,2022-12-11 00:00:00.000 -0800
SUB-006720,ACC-04496,pro,annual,5988,2023-06-02,2025-01-17,
SUB-006721,ACC-04496,starter,annual,3588,2025-01-17,2025-02-07,2025-02-05 00:00:00.000 -0800
SUB-006722,ACC-04497,enterprise,monthly,999,2023-09-19,2023-10-06,2023-10-04 00:00:00.000 -0700
SUB-006723,ACC-04498,enterprise,annual,11988,2022-03-18,2024-01-11,
SUB-006724,ACC-04498,pro,monthly,499,2024-01-11,,
SUB-006725,ACC-04499,enterprise,annual,11988,2023-08-21,2025-07-29,
SUB-006726,ACC-04499,pro,annual,5988,2025-07-29,2025-08-18,2025-08-16 00:00:00.000 -0700
SUB-006727,ACC-04500,starter,annual,3588,2022-06-10,2022-07-07,2022-07-05 00:00:00.000 -0700
SUB-006728,ACC-04501,enterprise,annual,11988,2022-05-11,2023-11-20,
SUB-006729,ACC-04501,pro,monthly,499,2023-11-20,,
SUB-006730,ACC-04503,starter,annual,3588,2022-06-27,,
SUB-006731,ACC-04504,starter,monthly,299,2023-03-18,,
SUB-006732,ACC-04505,enterprise,annual,11988,2022-12-01,2024-09-14,
SUB-006733,ACC-04505,starter,annual,3588,2024-09-14,,
SUB-006734,ACC-04507,starter,annual,3588,2022-07-07,,
SUB-006735,ACC-04508,pro,annual,5988,2023-07-01,,
SUB-006736,ACC-04509,starter,monthly,299,2023-01-15,,
SUB-006737,ACC-04510,starter,annual,3588,2022-02-28,2022-03-19,2022-03-17 00:00:00.000 -0700
SUB-006738,ACC-04511,pro,annual,5988,2023-05-11,2025-01-27,
SUB-006739,ACC-04511,enterprise,annual,11988,2025-01-27,,
SUB-006740,ACC-04512,pro,annual,5988,2022-06-10,2023-06-23,
SUB-006741,ACC-04512,starter,annual,3588,2023-06-23,,
SUB-006742,ACC-04513,starter,monthly,299,2022-08-29,2023-02-02,
SUB-006743,ACC-04513,enterprise,annual,11988,2023-02-02,2023-02-17,2023-02-15 00:00:00.000 -0800
SUB-006744,ACC-04514,enterprise,annual,11988,2022-10-28,2022-11-22,2022-11-20 00:00:00.000 -0800
SUB-006745,ACC-04515,enterprise,monthly,999,2023-01-31,,
SUB-006746,ACC-04517,enterprise,monthly,999,2022-04-07,2022-05-05,2022-05-03 00:00:00.000 -0700
SUB-006747,ACC-04518,enterprise,monthly,999,2022-02-06,2022-03-29,
SUB-006748,ACC-04518,pro,annual,5988,2022-03-29,2022-04-18,2022-04-16 00:00:00.000 -0700
SUB-006749,ACC-04519,enterprise,annual,11988,2024-01-01,2025-06-10,
SUB-006750,ACC-04519,starter,annual,3588,2025-06-10,,
SUB-006751,ACC-04520,enterprise,annual,11988,2022-11-06,2023-11-15,
SUB-006752,ACC-04520,starter,annual,3588,2023-11-15,2023-12-02,2023-11-30 00:00:00.000 -0800
SUB-006753,ACC-04521,starter,annual,3588,2023-04-25,2024-07-02,
SUB-006754,ACC-04521,enterprise,annual,11988,2024-07-02,2024-07-30,2024-07-28 00:00:00.000 -0700
SUB-006755,ACC-04522,starter,monthly,299,2022-01-28,,
SUB-006756,ACC-04523,enterprise,monthly,999,2023-11-18,2023-12-06,2023-12-04 00:00:00.000 -0800
SUB-006757,ACC-04524,starter,monthly,299,2022-01-22,,
SUB-006758,ACC-04525,starter,annual,3588,2023-12-11,,
SUB-006759,ACC-04526,starter,annual,3588,2023-10-14,,
SUB-006760,ACC-04527,enterprise,monthly,999,2022-12-23,2023-02-15,
SUB-006761,ACC-04527,pro,annual,5988,2023-02-15,2024-09-15,
SUB-006762,ACC-04527,enterprise,annual,11988,2024-09-15,,
SUB-006763,ACC-04528,enterprise,monthly,999,2023-02-20,2023-06-11,
SUB-006764,ACC-04528,starter,annual,3588,2023-06-11,2024-10-30,
SUB-006765,ACC-04528,pro,annual,5988,2024-10-30,,
SUB-006766,ACC-04529,starter,annual,3588,2022-07-04,2024-05-03,
SUB-006767,ACC-04529,enterprise,monthly,999,2024-05-03,2024-05-30,2024-05-28 00:00:00.000 -0700
SUB-006768,ACC-04530,enterprise,monthly,999,2023-07-21,2023-08-27,
SUB-006769,ACC-04530,starter,annual,3588,2023-08-27,2025-02-02,
SUB-006770,ACC-04530,pro,annual,5988,2025-02-02,,
SUB-006771,ACC-04532,enterprise,annual,11988,2023-10-22,2023-11-08,2023-11-06 00:00:00.000 -0800
SUB-006772,ACC-04533,starter,monthly,299,2023-09-25,2024-01-16,
SUB-006773,ACC-04533,pro,monthly,499,2024-01-16,,
SUB-006774,ACC-04534,enterprise,annual,11988,2023-11-10,2025-06-03,
SUB-006775,ACC-04534,pro,annual,5988,2025-06-03,2027-01-19,
SUB-006776,ACC-04535,pro,monthly,499,2022-10-11,2023-01-26,
SUB-006777,ACC-04535,enterprise,annual,11988,2023-01-26,2025-01-21,
SUB-006778,ACC-04535,pro,annual,5988,2025-01-21,,
SUB-006779,ACC-04536,pro,annual,5988,2022-07-15,2023-12-01,
SUB-006780,ACC-04536,enterprise,monthly,999,2023-12-01,2023-12-17,2023-12-15 00:00:00.000 -0800
SUB-006781,ACC-04537,pro,monthly,499,2023-10-26,2024-02-14,
SUB-006782,ACC-04537,enterprise,monthly,999,2024-02-14,2024-03-11,2024-03-09 00:00:00.000 -0800
SUB-006783,ACC-04538,enterprise,annual,11988,2023-06-25,2023-07-23,2023-07-21 00:00:00.000 -0700
SUB-006784,ACC-04539,pro,monthly,499,2023-03-17,2023-09-06,
SUB-006785,ACC-04539,enterprise,annual,11988,2023-09-06,2025-07-20,
SUB-006786,ACC-04539,pro,monthly,499,2025-07-20,,
SUB-006787,ACC-04540,starter,monthly,299,2022-07-20,2022-08-15,2022-08-13 00:00:00.000 -0700
SUB-006788,ACC-04541,starter,annual,3588,2023-01-09,2024-08-27,
SUB-006789,ACC-04541,enterprise,annual,11988,2024-08-27,2026-01-17,
SUB-006790,ACC-04541,pro,monthly,499,2026-01-17,,
SUB-006791,ACC-04543,enterprise,annual,11988,2023-08-31,2025-08-29,
SUB-006792,ACC-04543,starter,annual,3588,2025-08-29,2027-03-22,
SUB-006793,ACC-04544,enterprise,annual,11988,2022-11-29,,
SUB-006794,ACC-04545,enterprise,monthly,999,2023-10-24,2023-11-20,2023-11-18 00:00:00.000 -0800
SUB-006795,ACC-04547,enterprise,annual,11988,2024-01-16,,
SUB-006796,ACC-04548,pro,annual,5988,2022-09-13,,
SUB-006797,ACC-04549,enterprise,annual,11988,2022-12-31,2024-02-27,
SUB-006798,ACC-04549,pro,annual,5988,2024-02-27,2024-03-17,2024-03-15 00:00:00.000 -0700
SUB-006799,ACC-04550,enterprise,annual,11988,2022-11-14,2024-03-30,
SUB-006800,ACC-04550,starter,annual,3588,2024-03-30,2024-04-19,2024-04-17 00:00:00.000 -0700
SUB-006801,ACC-04551,enterprise,annual,11988,2022-09-30,,
SUB-006802,ACC-04552,pro,annual,5988,2023-05-08,,
SUB-006803,ACC-04553,enterprise,monthly,999,2023-06-02,2023-06-29,2023-06-27 00:00:00.000 -0700
SUB-006804,ACC-04554,pro,annual,5988,2022-03-14,2022-04-10,2022-04-08 00:00:00.000 -0700
SUB-006805,ACC-04555,starter,annual,3588,2022-03-13,2024-02-11,
SUB-006806,ACC-04555,pro,annual,5988,2024-02-11,,
SUB-006807,ACC-04556,enterprise,annual,11988,2022-05-04,,
SUB-006808,ACC-04557,enterprise,monthly,999,2023-07-13,2023-08-10,2023-08-08 00:00:00.000 -0700
SUB-006809,ACC-04558,pro,annual,5988,2022-04-03,,
SUB-006810,ACC-04559,enterprise,annual,11988,2022-07-27,2024-06-30,
SUB-006811,ACC-04559,pro,annual,5988,2024-06-30,2026-03-12,
SUB-006812,ACC-04559,starter,annual,3588,2026-03-12,,
SUB-006813,ACC-04560,enterprise,annual,11988,2023-01-24,2023-02-14,2023-02-12 00:00:00.000 -0800
SUB-006814,ACC-04561,pro,monthly,499,2022-08-31,2023-02-10,
SUB-006815,ACC-04561,starter,annual,3588,2023-02-10,2024-06-24,
SUB-006816,ACC-04561,starter,annual,3588,2024-06-24,,
SUB-006817,ACC-04562,pro,annual,5988,2023-05-30,2025-02-13,
SUB-006818,ACC-04562,starter,monthly,299,2025-02-13,,
SUB-006819,ACC-04563,enterprise,annual,11988,2022-01-25,2022-02-09,2022-02-07 00:00:00.000 -0800
SUB-006820,ACC-04564,pro,annual,5988,2022-11-15,2022-12-03,2022-12-01 00:00:00.000 -0800
SUB-006821,ACC-04565,starter,annual,3588,2022-08-05,,
SUB-006822,ACC-04566,pro,monthly,499,2023-06-09,2023-06-28,2023-06-26 00:00:00.000 -0700
SUB-006823,ACC-04567,enterprise,annual,11988,2023-04-07,,
SUB-006824,ACC-04568,enterprise,annual,11988,2023-12-01,2023-12-25,2023-12-23 00:00:00.000 -0800
SUB-006825,ACC-04569,enterprise,monthly,999,2023-12-01,2023-12-26,2023-12-24 00:00:00.000 -0800
SUB-006826,ACC-04570,pro,monthly,499,2023-08-16,,
SUB-006827,ACC-04571,enterprise,annual,11988,2022-09-13,,
SUB-006828,ACC-04572,enterprise,annual,11988,2022-10-20,2024-05-08,
SUB-006829,ACC-04572,pro,monthly,499,2024-05-08,2024-05-24,2024-05-22 00:00:00.000 -0700
SUB-006830,ACC-04573,pro,annual,5988,2022-02-04,2023-12-20,
SUB-006831,ACC-04573,enterprise,annual,11988,2023-12-20,2025-11-05,
SUB-006832,ACC-04573,pro,annual,5988,2025-11-05,,
SUB-006833,ACC-04574,pro,annual,5988,2023-05-29,2023-06-20,2023-06-18 00:00:00.000 -0700
SUB-006834,ACC-04575,enterprise,annual,11988,2023-05-16,,
SUB-006835,ACC-04576,enterprise,monthly,999,2022-07-13,2022-09-18,
SUB-006836,ACC-04576,starter,annual,3588,2022-09-18,2024-08-11,
SUB-006837,ACC-04576,starter,monthly,299,2024-08-11,,
SUB-006838,ACC-04577,starter,annual,3588,2023-05-12,,
SUB-006839,ACC-04578,enterprise,annual,11988,2022-04-25,2023-12-26,
SUB-006840,ACC-04578,starter,monthly,299,2023-12-26,2024-01-10,2024-01-08 00:00:00.000 -0800
SUB-006841,ACC-04579,pro,monthly,499,2023-05-31,2023-11-07,
SUB-006842,ACC-04579,enterprise,annual,11988,2023-11-07,,
SUB-006843,ACC-04581,pro,annual,5988,2022-06-14,2023-11-07,
SUB-006844,ACC-04581,enterprise,annual,11988,2023-11-07,,
SUB-006845,ACC-04582,pro,monthly,499,2022-01-25,,
SUB-006846,ACC-04583,pro,annual,5988,2022-05-04,2024-02-26,
SUB-006847,ACC-04583,enterprise,monthly,999,2024-02-26,2024-05-18,
SUB-006848,ACC-04583,starter,annual,3588,2024-05-18,2024-06-15,2024-06-13 00:00:00.000 -0700
SUB-006849,ACC-04584,enterprise,annual,11988,2022-12-07,,
SUB-006850,ACC-04586,enterprise,annual,11988,2022-09-09,2024-06-17,
SUB-006851,ACC-04586,pro,annual,5988,2024-06-17,,
SUB-006852,ACC-04587,pro,monthly,499,2023-06-14,,
SUB-006853,ACC-04588,enterprise,monthly,999,2022-04-24,2022-06-02,
SUB-006854,ACC-04588,starter,annual,3588,2022-06-02,2022-06-18,2022-06-16 00:00:00.000 -0700
SUB-006855,ACC-04589,pro,annual,5988,2022-12-08,2024-01-02,
SUB-006856,ACC-04589,enterprise,annual,11988,2024-01-02,2025-11-16,
SUB-006857,ACC-04589,pro,monthly,499,2025-11-16,,
SUB-006858,ACC-04590,starter,monthly,299,2022-02-01,2022-03-25,
SUB-006859,ACC-04590,enterprise,monthly,999,2022-03-25,2022-04-14,2022-04-12 00:00:00.000 -0700
SUB-006860,ACC-04591,enterprise,annual,11988,2023-06-14,,
SUB-006861,ACC-04592,pro,annual,5988,2022-03-31,2023-08-09,
SUB-006862,ACC-04592,starter,monthly,299,2023-08-09,2023-11-17,
SUB-006863,ACC-04592,starter,annual,3588,2023-11-17,,
SUB-006864,ACC-04593,pro,annual,5988,2022-10-04,,
SUB-006865,ACC-04594,starter,annual,3588,2023-02-06,2024-02-28,
SUB-006866,ACC-04594,enterprise,monthly,999,2024-02-28,2024-05-25,
SUB-006867,ACC-04594,starter,annual,3588,2024-05-25,2024-06-13,2024-06-11 00:00:00.000 -0700
SUB-006868,ACC-04595,enterprise,annual,11988,2024-01-01,2024-01-26,2024-01-24 00:00:00.000 -0800
SUB-006869,ACC-04596,enterprise,annual,11988,2023-05-30,2024-11-24,
SUB-006870,ACC-04596,starter,annual,3588,2024-11-24,2026-08-23,
SUB-006871,ACC-04597,enterprise,monthly,999,2023-09-21,2023-11-07,
SUB-006872,ACC-04597,starter,annual,3588,2023-11-07,,
SUB-006873,ACC-04598,pro,annual,5988,2023-01-13,2024-12-12,
SUB-006874,ACC-04598,starter,annual,3588,2024-12-12,2026-03-03,
SUB-006875,ACC-04598,enterprise,annual,11988,2026-03-03,2026-03-31,2026-03-29 00:00:00.000 -0700
SUB-006876,ACC-04599,enterprise,monthly,999,2022-10-01,2023-03-18,
SUB-006877,ACC-04599,pro,annual,5988,2023-03-18,2023-04-10,2023-04-08 00:00:00.000 -0700
SUB-006878,ACC-04600,starter,annual,3588,2023-01-01,2024-04-12,
SUB-006879,ACC-04600,enterprise,annual,11988,2024-04-12,2025-04-16,
SUB-006880,ACC-04600,pro,annual,5988,2025-04-16,,
SUB-006881,ACC-04601,pro,annual,5988,2023-08-19,2023-09-13,2023-09-11 00:00:00.000 -0700
SUB-006882,ACC-04602,enterprise,monthly,999,2023-12-07,2024-01-01,2023-12-30 00:00:00.000 -0800
SUB-006883,ACC-04603,enterprise,annual,11988,2022-02-27,,
SUB-006884,ACC-04604,enterprise,monthly,999,2024-01-05,2024-01-30,2024-01-28 00:00:00.000 -0800
SUB-006885,ACC-04606,enterprise,monthly,999,2023-06-29,,
SUB-006886,ACC-04607,enterprise,annual,11988,2023-01-30,,
SUB-006887,ACC-04608,pro,monthly,499,2022-07-16,2022-08-09,2022-08-07 00:00:00.000 -0700
SUB-006888,ACC-04610,enterprise,annual,11988,2022-07-10,2022-07-28,2022-07-26 00:00:00.000 -0700
SUB-006889,ACC-04611,starter,monthly,299,2023-08-14,2023-12-29,
SUB-006890,ACC-04611,pro,annual,5988,2023-12-29,2024-01-14,2024-01-12 00:00:00.000 -0800
SUB-006891,ACC-04612,enterprise,annual,11988,2023-03-24,2024-11-14,
SUB-006892,ACC-04612,starter,monthly,299,2024-11-14,2024-11-29,2024-11-27 00:00:00.000 -0800
SUB-006893,ACC-04614,enterprise,annual,11988,2023-09-30,2024-10-09,
SUB-006894,ACC-04614,pro,monthly,499,2024-10-09,,
SUB-006895,ACC-04615,enterprise,monthly,999,2022-12-14,2023-04-07,
SUB-006896,ACC-04615,pro,annual,5988,2023-04-07,2024-12-31,
SUB-006897,ACC-04615,starter,annual,3588,2024-12-31,,
SUB-006898,ACC-04616,starter,annual,3588,2022-10-11,2022-11-08,2022-11-06 00:00:00.000 -0700
SUB-006899,ACC-04618,enterprise,annual,11988,2022-11-11,,
SUB-006900,ACC-04619,enterprise,monthly,999,2023-02-26,2023-03-16,2023-03-14 00:00:00.000 -0700
SUB-006901,ACC-04620,enterprise,annual,11988,2023-01-18,2023-02-10,2023-02-08 00:00:00.000 -0800
SUB-006902,ACC-04621,pro,monthly,499,2023-03-06,,
SUB-006903,ACC-04622,pro,monthly,499,2022-04-28,,
SUB-006904,ACC-04623,enterprise,annual,11988,2022-04-26,,
SUB-006905,ACC-04624,starter,annual,3588,2022-08-04,2024-06-29,
SUB-006906,ACC-04624,pro,annual,5988,2024-06-29,2025-11-29,
SUB-006907,ACC-04624,enterprise,annual,11988,2025-11-29,2025-12-17,2025-12-15 00:00:00.000 -0800
SUB-006908,ACC-04625,enterprise,annual,11988,2023-04-04,,
SUB-006909,ACC-04626,enterprise,monthly,999,2022-12-10,,
SUB-006910,ACC-04627,enterprise,monthly,999,2022-11-13,2022-11-28,2022-11-26 00:00:00.000 -0800
SUB-006911,ACC-04628,enterprise,monthly,999,2022-09-03,2022-11-08,
SUB-006912,ACC-04628,pro,annual,5988,2022-11-08,2024-02-24,
SUB-006913,ACC-04628,starter,annual,3588,2024-02-24,2024-03-22,2024-03-20 00:00:00.000 -0700
SUB-006914,ACC-04629,enterprise,annual,11988,2022-10-26,2024-10-25,
SUB-006915,ACC-04629,starter,annual,3588,2024-10-25,2024-11-16,2024-11-14 00:00:00.000 -0800
SUB-006916,ACC-04630,enterprise,annual,11988,2022-04-30,2022-05-23,2022-05-21 00:00:00.000 -0700
SUB-006917,ACC-04631,enterprise,monthly,999,2023-02-18,2023-03-07,2023-03-05 00:00:00.000 -0800
SUB-006918,ACC-04633,enterprise,annual,11988,2023-12-07,2025-08-14,
SUB-006919,ACC-04633,starter,monthly,299,2025-08-14,,
SUB-006920,ACC-04634,pro,annual,5988,2022-06-18,2022-07-10,2022-07-08 00:00:00.000 -0700
SUB-006921,ACC-04635,enterprise,annual,11988,2022-09-13,,
SUB-006922,ACC-04636,enterprise,monthly,999,2023-12-24,2024-05-13,
SUB-006923,ACC-04636,pro,annual,5988,2024-05-13,2025-11-12,
SUB-006924,ACC-04636,enterprise,annual,11988,2025-11-12,,
SUB-006925,ACC-04637,enterprise,annual,11988,2023-09-07,2025-04-04,
SUB-006926,ACC-04637,starter,annual,3588,2025-04-04,2025-05-02,2025-04-30 00:00:00.000 -0700
SUB-006927,ACC-04638,starter,annual,3588,2022-07-18,2023-08-17,
SUB-006928,ACC-04638,enterprise,annual,11988,2023-08-17,2025-04-04,
SUB-006929,ACC-04638,starter,annual,3588,2025-04-04,,
SUB-006930,ACC-04639,enterprise,monthly,999,2022-07-19,,
SUB-006931,ACC-04641,starter,annual,3588,2022-07-25,2022-08-14,2022-08-12 00:00:00.000 -0700
SUB-006932,ACC-04642,starter,annual,3588,2023-06-08,2023-07-02,2023-06-30 00:00:00.000 -0700
SUB-006933,ACC-04643,pro,monthly,499,2023-05-31,2023-09-12,
SUB-006934,ACC-04643,enterprise,monthly,999,2023-09-12,2023-10-06,2023-10-04 00:00:00.000 -0700
SUB-006935,ACC-04644,pro,monthly,499,2022-09-17,2022-12-12,
SUB-006936,ACC-04644,starter,annual,3588,2022-12-12,,
SUB-006937,ACC-04645,enterprise,monthly,999,2023-12-20,2024-01-12,2024-01-10 00:00:00.000 -0800
SUB-006938,ACC-04646,enterprise,annual,11988,2023-05-04,2024-05-30,
SUB-006939,ACC-04646,pro,monthly,499,2024-05-30,2024-06-21,2024-06-19 00:00:00.000 -0700
SUB-006940,ACC-04647,starter,annual,3588,2023-09-18,2025-04-04,
SUB-006941,ACC-04647,enterprise,annual,11988,2025-04-04,2025-04-29,2025-04-27 00:00:00.000 -0700
SUB-006942,ACC-04649,starter,annual,3588,2022-12-13,2024-01-21,
SUB-006943,ACC-04649,enterprise,annual,11988,2024-01-21,2024-02-06,2024-02-04 00:00:00.000 -0800
SUB-006944,ACC-04650,enterprise,annual,11988,2023-05-03,,
SUB-006945,ACC-04651,enterprise,monthly,999,2022-02-04,,
SUB-006946,ACC-04652,starter,annual,3588,2024-01-05,2025-11-03,
SUB-006947,ACC-04652,enterprise,annual,11988,2025-11-03,2025-11-28,2025-11-26 00:00:00.000 -0800
SUB-006948,ACC-04653,enterprise,annual,11988,2023-01-12,2024-08-21,
SUB-006949,ACC-04653,pro,annual,5988,2024-08-21,,
SUB-006950,ACC-04654,starter,annual,3588,2023-12-29,,
SUB-006951,ACC-04655,pro,annual,5988,2023-07-07,2023-07-22,2023-07-20 00:00:00.000 -0700
SUB-006952,ACC-04656,enterprise,annual,11988,2022-04-18,2024-03-09,
SUB-006953,ACC-04656,starter,annual,3588,2024-03-09,2024-04-05,2024-04-03 00:00:00.000 -0700
SUB-006954,ACC-04657,enterprise,annual,11988,2022-01-30,,
SUB-006955,ACC-04658,enterprise,annual,11988,2022-06-08,2023-07-22,
SUB-006956,ACC-04658,starter,monthly,299,2023-07-22,,
SUB-006957,ACC-04659,enterprise,annual,11988,2022-08-04,2024-06-24,
SUB-006958,ACC-04659,pro,monthly,499,2024-06-24,2024-07-18,2024-07-16 00:00:00.000 -0700
SUB-006959,ACC-04660,pro,annual,5988,2023-06-23,2023-07-14,2023-07-12 00:00:00.000 -0700
SUB-006960,ACC-04662,enterprise,annual,11988,2024-01-19,2025-02-03,
SUB-006961,ACC-04662,starter,monthly,299,2025-02-03,,
SUB-006962,ACC-04663,enterprise,monthly,999,2022-03-05,2022-05-27,
SUB-006963,ACC-04663,pro,annual,5988,2022-05-27,2022-06-23,2022-06-21 00:00:00.000 -0700
SUB-006964,ACC-04664,pro,annual,5988,2022-11-02,2022-11-30,2022-11-28 00:00:00.000 -0800
SUB-006965,ACC-04665,enterprise,monthly,999,2022-02-15,,
SUB-006966,ACC-04666,enterprise,annual,11988,2022-08-23,2024-06-11,
SUB-006967,ACC-04666,starter,annual,3588,2024-06-11,,
SUB-006968,ACC-04667,enterprise,annual,11988,2022-03-23,2023-07-23,
SUB-006969,ACC-04667,pro,monthly,499,2023-07-23,2023-10-20,
SUB-006970,ACC-04667,starter,annual,3588,2023-10-20,,
SUB-006971,ACC-04668,starter,annual,3588,2023-12-07,2024-12-06,
SUB-006972,ACC-04668,enterprise,monthly,999,2024-12-06,2024-12-27,2024-12-25 00:00:00.000 -0800
SUB-006973,ACC-04670,enterprise,annual,11988,2023-05-10,2023-05-29,2023-05-27 00:00:00.000 -0700
SUB-006974,ACC-04671,enterprise,annual,11988,2023-05-12,,
SUB-006975,ACC-04672,starter,monthly,299,2022-10-30,2023-01-19,
SUB-006976,ACC-04672,enterprise,annual,11988,2023-01-19,2024-02-20,
SUB-006977,ACC-04672,pro,annual,5988,2024-02-20,,
SUB-006978,ACC-04673,enterprise,monthly,999,2023-02-25,,
SUB-006979,ACC-04675,enterprise,annual,11988,2022-06-28,2023-10-19,
SUB-006980,ACC-04675,starter,annual,3588,2023-10-19,2023-11-13,2023-11-11 00:00:00.000 -0800
SUB-006981,ACC-04676,starter,annual,3588,2022-06-27,2022-07-12,2022-07-10 00:00:00.000 -0700
SUB-006982,ACC-04677,starter,monthly,299,2022-09-20,2023-01-09,
SUB-006983,ACC-04677,pro,monthly,499,2023-01-09,2023-02-01,2023-01-30 00:00:00.000 -0800
SUB-006984,ACC-04678,starter,annual,3588,2023-01-07,,
SUB-006985,ACC-04679,pro,annual,5988,2022-11-12,,
